bibno|copyno|bid|date_key
2382|27057|14|1997-08-20
154|44462|1339|1997-08-21
17654|40721|1339|1997-08-21
7165|34838|28|1997-08-21
3620|21495|1976|1997-08-21
5992|20635|1976|1997-08-21
30652|32317|1976|1997-08-21
22132|41590|870|1997-08-22
6653|18525|870|1997-08-22
4563|31220|1976|1997-08-25
3858|40061|1976|1997-08-25
22217|47907|1716|1997-08-25
3710|41055|1716|1997-08-25
22324|47982|1559|1997-08-25
2583|19547|9|1997-08-25
4420|25813|9|1997-08-25
237|44279|9|1997-08-25
9392|45797|53|1997-08-25
237|44280|53|1997-08-25
154|44462|53|1997-08-25
26455|38347|53|1997-08-25
22454|48301|1973|1997-08-26
26526|49435|1973|1997-08-26
27453|34385|1655|1997-08-26
1063|43253|982|1997-08-26
14516|40389|53|1997-08-26
6207|41486|53|1997-08-26
24654|49312|53|1997-08-26
853|45665|53|1997-08-26
7607|45539|53|1997-08-26
22204|47926|441|1997-08-26
27230|49828|1977|1997-08-26
30016|51141|52|1997-08-27
30172|51184|52|1997-08-27
30189|51174|52|1997-08-27
1106|44826|193|1997-08-27
10476|45881|56|1997-08-27
20521|47195|989|1997-08-27
9608|42536|989|1997-08-27
14962|46590|989|1997-08-27
23953|50926|1559|1997-08-27
353|46857|358|1997-08-28
21193|47323|584|1997-08-28
22575|48183|1180|1997-08-28
18610|47452|1310|1997-08-28
25752|49480|1310|1997-08-28
1340|43452|1057|1997-08-29
1260|44549|1057|1997-08-29
5031|41585|221|1997-08-29
8389|34056|221|1997-08-29
27230|50063|222|1997-08-29
30015|51152|56|1997-08-29
15314|22685|1339|1997-09-01
5947|41223|839|1997-09-02
14453|31346|839|1997-09-02
677|43481|839|1997-09-02
1067|44831|331|1997-09-02
3467|47794|331|1997-09-02
3467|45613|681|1997-09-02
1006|44750|596|1997-09-03
21432|47432|596|1997-09-03
21432|47433|389|1997-09-03
846|44585|389|1997-09-03
22399|48060|389|1997-09-03
12022|46013|9|1997-09-03
30716|51275|65|1997-09-03
30714|51274|65|1997-09-03
30710|51273|65|1997-09-03
43390|43868|1598|1997-09-03
30760|51309|131|1997-09-04
30737|51310|131|1997-09-04
30724|51311|131|1997-09-04
20575|47046|1973|1997-09-04
4387|42732|1686|1997-09-05
11803|43572|901|1997-09-05
10326|45696|901|1997-09-05
30698|51299|22|1997-09-05
353|46856|358|1997-09-08
30686|51272|52|1997-09-08
30757|51265|52|1997-09-08
22936|49805|171|1997-09-08
22534|48198|171|1997-09-08
4510|45415|171|1997-09-08
2532|38831|142|1997-09-08
2130|39014|142|1997-09-08
12073|46033|142|1997-09-08
3983|38581|221|1997-09-09
4045|30936|221|1997-09-09
21432|47433|754|1997-09-09
21193|47322|584|1997-09-09
22022|47693|790|1997-09-09
5969|20834|681|1997-09-09
4759|19657|1979|1997-09-09
2414|44020|1979|1997-09-09
3165|38695|1979|1997-09-09
30506|51201|174|1997-09-09
30327|51195|174|1997-09-09
30327|51196|174|1997-09-09
30541|51205|174|1997-09-09
22139|47770|132|1997-09-10
22022|49505|922|1997-09-10
6191|43819|922|1997-09-10
4423|43815|731|1997-09-10
237|44282|731|1997-09-10
2583|29779|731|1997-09-10
30753|51307|60|1997-09-10
12492|46186|1370|1997-09-10
22115|47861|1057|1997-09-11
2405|35604|65|1997-09-11
1195|40367|596|1997-09-12
30674|51266|33|1997-09-12
2888|38560|171|1997-09-12
18788|46813|179|1997-09-12
12205|33394|55|1997-09-12
24654|49245|55|1997-09-12
11925|46946|55|1997-09-12
2016|44012|55|1997-09-12
10134|45712|55|1997-09-12
3591|32319|55|1997-09-12
22937|48936|115|1997-09-12
9404|34666|166|1997-09-12
2887|29911|166|1997-09-12
1825|43266|731|1997-09-12
5031|41585|221|1997-09-12
966|46478|358|1997-09-15
25483|49394|1339|1997-09-15
5815|40310|1339|1997-09-15
30856|51519|30|1997-09-15
19911|47119|841|1997-09-15
20339|47151|841|1997-09-15
1193|44522|484|1997-09-15
9595|43554|484|1997-09-15
12084|46055|484|1997-09-15
30705|51276|175|1997-09-15
3659|29308|1969|1997-09-16
8983|19341|1969|1997-09-16
10231|45816|122|1997-09-16
4057|31676|122|1997-09-16
10008|41073|982|1997-09-17
1753|45269|1300|1997-09-17
25903|51459|53|1997-09-17
30849|51445|53|1997-09-17
22679|49122|1559|1997-09-17
5987|29949|982|1997-09-17
16866|34368|20|1997-09-18
8376|21078|23|1997-09-18
30846|51453|579|1997-09-18
30847|51455|579|1997-09-18
29787|51005|579|1997-09-18
15312|31393|790|1997-09-18
30680|51270|114|1997-09-18
855|44567|1308|1997-09-18
3289|33026|1308|1997-09-18
22650|48262|1308|1997-09-18
22794|48403|790|1997-09-18
22255|49485|790|1997-09-18
20476|48137|1686|1997-09-18
4387|42732|1686|1997-09-18
15230|31347|839|1997-09-18
5286|40824|839|1997-09-18
1261|46101|1980|1997-09-19
30909|51479|46|1997-09-19
30911|51481|46|1997-09-19
30903|51483|46|1997-09-19
30870|51448|46|1997-09-19
21246|47341|1339|1997-09-19
8263|40810|1587|1997-09-19
14136|41601|1587|1997-09-19
14241|40411|1587|1997-09-19
18795|46806|870|1997-09-19
853|43265|870|1997-09-19
2249|45624|870|1997-09-19
2313|42108|142|1997-09-22
8697|40927|142|1997-09-22
103|34567|1557|1997-09-22
4057|31166|1612|1997-09-22
2603|46980|786|1997-09-23
3503|47880|1467|1997-09-23
22679|48304|1467|1997-09-23
10383|46678|1467|1997-09-23
9656|45660|1426|1997-09-23
930|43313|1426|1997-09-23
11803|43572|1436|1997-09-24
10326|45696|1436|1997-09-24
1206|44971|179|1997-09-24
30872|51493|73|1997-09-24
30864|51447|73|1997-09-24
29592|51029|73|1997-09-24
29697|51000|73|1997-09-24
29796|51002|73|1997-09-24
8058|43467|1596|1997-09-24
7956|37618|1596|1997-09-24
22914|48921|1264|1997-09-24
30840|51444|73|1997-09-24
4387|42731|1981|1997-09-24
848|43392|1322|1997-09-24
12982|27729|1322|1997-09-24
30649|51244|1975|1997-09-25
19612|46935|870|1997-09-25
31064|51836|190|1997-09-25
6941|35181|1982|1997-09-25
10134|45711|1982|1997-09-25
21202|47326|1982|1997-09-25
30871|51446|100|1997-09-26
30852|51474|174|1997-09-26
30844|51451|174|1997-09-26
237|44279|1983|1997-09-26
28155|49571|1983|1997-09-26
6988|47860|1983|1997-09-26
4656|45344|115|1997-09-26
22115|47861|1057|1997-09-26
18610|47452|275|1997-09-26
30888|51489|275|1997-09-26
10390|46996|989|1997-09-26
22416|48105|989|1997-09-26
22562|48161|989|1997-09-26
30889|51511|27|1997-09-26
30896|51522|27|1997-09-26
30890|51509|27|1997-09-26
30702|51303|27|1997-09-26
30884|51528|78|1997-09-29
30881|51529|78|1997-09-29
8483|43356|1339|1997-09-29
8919|36401|1339|1997-09-29
37|44370|1339|1997-09-29
30876|51494|179|1997-09-29
5315|25097|870|1997-09-29
30932|51490|62|1997-09-29
21080|32663|107|1997-09-30
145|44453|107|1997-09-30
3252|45268|1984|1997-09-30
25329|51452|48|1997-09-30
24582|51454|48|1997-09-30
29851|51476|48|1997-09-30
22671|51496|93|1997-09-30
31048|51812|93|1997-09-30
24476|51518|60|1997-09-30
24480|51456|60|1997-09-30
22260|51531|75|1997-09-30
12160|46069|1870|1997-09-30
30892|51508|23|1997-10-01
30921|51507|23|1997-10-01
30874|51491|23|1997-10-01
30942|51530|166|1997-10-01
24378|49148|1985|1997-10-01
31083|51557|1545|1997-10-01
30897|51504|79|1997-10-01
2382|33575|1300|1997-10-01
31096|51621|1545|1997-10-02
31029|51605|700|1997-10-02
21715|47597|700|1997-10-02
21715|47595|167|1997-10-02
1826|35633|1339|1997-10-02
12273|33830|1339|1997-10-02
8676|37612|1339|1997-10-02
30923|51520|185|1997-10-02
31085|51793|185|1997-10-02
30885|51497|86|1997-10-02
30674|51492|86|1997-10-02
30886|51498|86|1997-10-02
30883|51478|86|1997-10-02
30848|51461|86|1997-10-02
9360|43368|1557|1997-10-02
3467|47230|1557|1997-10-02
862|38545|571|1997-10-02
1413|45143|1474|1997-10-02
8566|36008|1474|1997-10-02
30197|51189|1474|1997-10-02
5561|43203|1982|1997-10-02
3769|43188|1982|1997-10-02
3542|43199|1982|1997-10-02
22461|48145|854|1997-10-02
8165|31596|786|1997-10-02
31384|51892|53|1997-10-03
31034|51823|53|1997-10-03
9024|43435|56|1997-10-03
10083|45758|56|1997-10-03
7244|43877|56|1997-10-03
22069|49328|1503|1997-10-03
30864|51447|22|1997-10-03
27367|51458|22|1997-10-03
30887|51510|22|1997-10-03
1215|45568|1036|1997-10-03
28133|49589|1036|1997-10-03
28788|51059|1036|1997-10-03
28222|27739|185|1997-10-03
22560|48160|840|1997-10-03
31040|51819|78|1997-10-03
25496|51818|78|1997-10-03
14055|51802|56|1997-10-03
13987|40380|1339|1997-10-03
14854|30319|1339|1997-10-03
610|41424|1300|1997-10-03
237|38537|1300|1997-10-03
19801|50283|326|1997-10-03
2675|43333|326|1997-10-03
28870|51634|326|1997-10-03
1826|35633|1339|1997-10-06
31064|51836|86|1997-10-06
31069|51808|62|1997-10-06
31067|51828|62|1997-10-06
31058|51832|62|1997-10-06
31027|51807|174|1997-10-06
12273|33830|48|1997-10-06
31037|51804|180|1997-10-06
11080|42744|1990|1997-10-06
1145|44658|1990|1997-10-06
28601|50478|1984|1997-10-06
31018|51682|21|1997-10-06
24654|49312|1992|1997-10-07
28810|51305|1983|1997-10-07
3467|46402|1983|1997-10-07
869|44649|596|1997-10-07
13961|46565|870|1997-10-07
31097|51587|870|1997-10-07
12157|46064|1407|1997-10-07
5030|26674|1053|1997-10-07
6706|34266|1053|1997-10-07
31091|51794|89|1997-10-07
9392|43549|254|1997-10-07
20323|47182|254|1997-10-07
8075|25439|295|1997-10-07
966|46478|1995|1997-10-07
4463|21140|1623|1997-10-07
3467|47794|1623|1997-10-07
27230|50064|254|1997-10-07
27230|49828|1995|1997-10-07
31148|51576|301|1997-10-07
11153|42885|301|1997-10-07
28|44358|356|1997-10-07
16661|22984|356|1997-10-07
2043|35053|1997|1997-10-07
18240|47112|1997|1997-10-07
31053|51829|1997|1997-10-07
3393|40990|356|1997-10-07
1063|44789|356|1997-10-07
21444|48298|1998|1997-10-08
13589|51788|1998|1997-10-08
31025|51806|23|1997-10-08
31016|51835|23|1997-10-08
4509|27373|170|1997-10-08
16986|18605|170|1997-10-08
18409|46740|170|1997-10-08
1006|44748|190|1997-10-08
8709|32145|1359|1997-10-08
23085|48970|1359|1997-10-08
22278|47933|1716|1997-10-08
30836|51460|2001|1997-10-08
22070|47733|2001|1997-10-08
19784|46992|2001|1997-10-08
20131|47123|2002|1997-10-08
18208|46630|2002|1997-10-08
7358|28838|193|1997-10-08
28810|51306|2003|1997-10-08
27316|49843|2003|1997-10-08
31026|51555|1870|1997-10-08
3393|40990|356|1997-10-08
24582|49260|56|1997-10-08
25483|49394|1339|1997-10-08
901|44544|2004|1997-10-08
1321|45029|1479|1997-10-08
11917|43329|1479|1997-10-08
11917|43326|1479|1997-10-08
46082|46278|356|1997-10-08
25952|49523|1767|1997-10-09
22654|48240|1767|1997-10-09
4717|18664|1767|1997-10-09
7223|40210|790|1997-10-09
28810|51305|741|1997-10-09
28282|50411|26|1997-10-09
27681|50054|26|1997-10-09
11879|45878|648|1997-10-09
19612|46935|648|1997-10-09
147|44455|648|1997-10-09
24891|49307|418|1997-10-09
25885|39676|418|1997-10-09
1724|25093|614|1997-10-09
1818|24034|988|1997-10-09
1806|29908|988|1997-10-09
31042|51675|988|1997-10-09
16659|22829|356|1997-10-09
7936|40538|1995|1997-10-09
6935|43890|1559|1997-10-09
8819|35872|2008|1997-10-10
1067|44831|2003|1997-10-10
853|43265|2003|1997-10-10
10134|45711|2003|1997-10-10
17616|20279|2011|1997-10-10
7247|26867|2011|1997-10-10
23268|48945|1990|1997-10-10
4387|47951|2012|1997-10-10
1195|40367|1736|1997-10-10
12911|46264|1736|1997-10-10
4387|43103|1158|1997-10-10
20476|48139|1158|1997-10-10
21432|47433|2013|1997-10-10
4908|25371|2014|1997-10-10
31139|51651|1870|1997-10-10
24378|49147|301|1997-10-10
31209|51596|1995|1997-10-10
31000|51786|1995|1997-10-10
10624|41279|53|1997-10-13
3393|40990|53|1997-10-13
5758|24513|786|1997-10-13
4307|43137|786|1997-10-13
8208|38624|786|1997-10-13
30911|51482|326|1997-10-13
14683|46761|1924|1997-10-13
9765|45667|2017|1997-10-13
18209|46955|2018|1997-10-13
1271|42911|2019|1997-10-13
4387|43293|1878|1997-10-13
11155|42747|1210|1997-10-13
22233|47917|870|1997-10-13
30879|51495|9|1997-10-13
25385|51457|9|1997-10-13
1045|44753|171|1997-10-13
27505|49869|1982|1997-10-13
5507|44354|1982|1997-10-13
353|46855|254|1997-10-13
7223|40608|193|1997-10-13
12245|46113|2023|1997-10-13
15418|46573|2023|1997-10-13
17139|19067|1394|1997-10-13
9635|28698|1394|1997-10-13
17184|21271|1394|1997-10-13
15442|33469|2024|1997-10-13
22567|49315|1196|1997-10-13
6349|22369|1479|1997-10-13
6348|31039|1479|1997-10-13
25496|49417|92|1997-10-14
8178|42134|326|1997-10-14
13492|47153|1557|1997-10-14
21432|47433|2028|1997-10-14
8664|36602|1997|1997-10-14
8698|31703|1655|1997-10-14
14216|46601|1655|1997-10-14
5464|28866|1655|1997-10-14
1006|44749|660|1997-10-14
31191|51644|301|1997-10-14
31021|51545|301|1997-10-14
13668|46700|1300|1997-10-14
24654|49309|356|1997-10-14
22312|48313|921|1997-10-14
31249|51905|2007|1997-10-14
2621|39586|790|1997-10-14
4387|42731|1359|1997-10-14
31154|51583|1372|1997-10-14
31010|51678|1372|1997-10-14
22553|48175|1767|1997-10-14
12044|46006|1767|1997-10-14
11917|43329|2007|1997-10-14
11917|43326|2007|1997-10-14
4508|41289|988|1997-10-14
20476|48138|1878|1997-10-14
5377|22068|235|1997-10-15
7929|19563|235|1997-10-15
10600|42199|235|1997-10-15
31026|51556|2034|1997-10-15
31028|51554|2034|1997-10-15
31083|51557|701|1997-10-15
1195|44729|701|1997-10-15
353|46854|1758|1997-10-15
353|46857|1758|1997-10-15
3616|43130|2013|1997-10-15
2382|27062|1716|1997-10-15
12411|32611|1759|1997-10-15
7280|26689|1759|1997-10-15
5910|30391|1759|1997-10-15
31244|51867|22|1997-10-15
25056|49331|1328|1997-10-15
21246|47341|1339|1997-10-15
23085|48970|2036|1997-10-15
12022|46013|2003|1997-10-15
31249|51906|2003|1997-10-15
22312|48315|1992|1997-10-15
31242|51929|47|1997-10-15
27909|51186|47|1997-10-15
31257|51939|47|1997-10-15
31247|51930|47|1997-10-15
14214|36192|988|1997-10-15
4179|17995|988|1997-10-15
30020|51150|988|1997-10-15
27230|50064|100|1997-10-15
9185|38382|1557|1997-10-15
49900|48431|2038|1997-10-15
31280|51948|2038|1997-10-15
31193|51626|2038|1997-10-15
4913|19169|235|1997-10-16
22654|48240|235|1997-10-16
22652|48158|235|1997-10-16
3674|32745|1700|1997-10-16
24584|49261|1700|1997-10-16
2887|29924|1012|1997-10-16
3359|45234|1339|1997-10-16
9452|47792|1339|1997-10-16
25483|49394|48|1997-10-16
19636|47081|2017|1997-10-16
4358|41049|2039|1997-10-16
31292|51952|1026|1997-10-16
800|47013|741|1997-10-16
14833|46586|741|1997-10-16
21742|47641|2040|1997-10-16
7089|45694|2040|1997-10-16
7222|40212|193|1997-10-16
20569|48302|2041|1997-10-16
4517|45412|2041|1997-10-16
20581|47232|171|1997-10-16
6331|28901|2012|1997-10-16
20476|48136|2012|1997-10-16
31070|51595|2042|1997-10-16
5287|43899|2043|1997-10-16
1712|42136|2044|1997-10-16
13340|46398|2044|1997-10-16
46082|46278|2047|1997-10-16
24193|49130|1995|1997-10-16
4328|30161|1995|1997-10-16
4043|46789|2048|1997-10-16
8404|30154|1995|1997-10-16
4042|41940|2004|1997-10-16
20581|47232|42|1997-10-17
4445|21581|254|1997-10-17
8546|28771|254|1997-10-17
3467|45613|254|1997-10-17
14055|51803|579|1997-10-17
800|44270|28|1997-10-17
31137|51653|1477|1997-10-17
31148|51575|1477|1997-10-17
27992|49558|614|1997-10-17
5204|48940|2053|1997-10-17
6542|30818|741|1997-10-17
31096|51620|389|1997-10-17
31126|51655|389|1997-10-17
20476|48137|2036|1997-10-17
21253|50897|1482|1997-10-17
20476|47166|2054|1997-10-17
6222|43918|826|1997-10-17
1110|44689|389|1997-10-17
1012|47004|356|1997-10-17
20323|47114|1554|1997-10-17
6415|36054|2057|1997-10-17
30997|51782|2057|1997-10-17
237|44279|1303|1997-10-17
23199|48954|854|1997-10-17
14683|46760|854|1997-10-17
31185|51589|2034|1997-10-17
13589|51789|1467|1997-10-17
13589|51788|1426|1997-10-17
19597|51171|2002|1997-10-17
31269|51941|2002|1997-10-17
5074|23134|1995|1997-10-17
22533|48199|2004|1997-10-17
9532|22223|851|1997-10-20
31055|51820|851|1997-10-20
31326|51868|95|1997-10-20
27292|49862|95|1997-10-20
27066|49863|95|1997-10-20
23214|48955|1716|1997-10-20
9392|43549|2003|1997-10-20
1067|44831|2066|1997-10-20
8534|43715|254|1997-10-20
8003|16106|254|1997-10-20
8546|28771|2066|1997-10-20
22000|48305|2041|1997-10-20
268|44553|389|1997-10-20
30997|51781|883|1997-10-20
1862|45248|883|1997-10-20
12007|31927|1765|1997-10-20
5518|43144|1765|1997-10-20
31360|51863|174|1997-10-20
22324|50952|131|1997-10-20
31114|51627|79|1997-10-20
8483|29851|901|1997-10-20
610|41424|901|1997-10-20
1012|47244|901|1997-10-20
8547|21080|1995|1997-10-20
17820|31520|1995|1997-10-20
31070|51594|2071|1997-10-20
11627|43528|2072|1997-10-20
10326|45696|2073|1997-10-20
18207|46615|1196|1997-10-20
11608|41945|1281|1997-10-21
853|45665|1281|1997-10-21
22741|48365|2074|1997-10-21
853|43265|295|1997-10-21
10008|41073|295|1997-10-21
9973|46143|2075|1997-10-21
20322|47117|1997|1997-10-21
280|44317|1997|1997-10-21
11775|45941|1997|1997-10-21
353|46856|2076|1997-10-21
11437|36994|2077|1997-10-21
9973|46144|2079|1997-10-21
353|46855|2076|1997-10-21
6171|24668|1479|1997-10-21
3173|43597|606|1997-10-21
1251|44695|2002|1997-10-21
268|44324|389|1997-10-21
15314|22685|356|1997-10-21
1067|44831|356|1997-10-21
3973|25391|2081|1997-10-21
7122|40319|2081|1997-10-21
853|43264|1995|1997-10-21
27505|49869|2082|1997-10-21
16233|24460|2083|1997-10-21
22731|48329|2084|1997-10-21
4079|38638|1927|1997-10-21
12370|35951|1995|1997-10-21
30048|51155|33|1997-10-21
29894|51164|33|1997-10-21
7034|34733|2042|1997-10-21
2672|33219|2042|1997-10-21
8952|19070|2086|1997-10-21
9180|26640|2086|1997-10-21
22659|48233|2086|1997-10-21
10324|45697|2084|1997-10-22
846|44584|701|1997-10-22
28272|28485|1438|1997-10-22
1296|30198|2087|1997-10-22
31364|51884|53|1997-10-22
31367|51883|53|1997-10-22
28810|51305|2007|1997-10-22
1404|45136|1933|1997-10-22
22674|48214|1933|1997-10-22
9558|19522|1399|1997-10-22
12157|46064|854|1997-10-22
460|S21846|190|1997-10-22
19602|46973|2003|1997-10-22
5599|45494|1342|1997-10-22
27814|50313|1342|1997-10-22
13715|46539|1342|1997-10-22
5626|34330|826|1997-10-22
20413|47102|2087|1997-10-22
23953|50926|2091|1997-10-22
1235|44698|2093|1997-10-22
5039|30029|559|1997-10-22
800|44270|559|1997-10-22
9392|43549|559|1997-10-22
4387|43419|2095|1997-10-22
7433|42180|1878|1997-10-22
23953|50927|1998|1997-10-22
5381|31851|2020|1997-10-22
22688|48270|1573|1997-10-22
4661|47421|1995|1997-10-23
2399|43124|1995|1997-10-23
800|44269|559|1997-10-23
12115|46075|449|1997-10-23
9292|23859|449|1997-10-23
4128|25276|1503|1997-10-23
23891|49078|2098|1997-10-23
9392|43549|356|1997-10-23
4043|42811|2100|1997-10-23
1012|47004|1280|1997-10-23
24654|49309|2102|1997-10-23
1012|47004|1280|1997-10-23
14116|41547|1280|1997-10-23
20131|47124|2103|1997-10-23
31021|51546|1280|1997-10-23
1012|47004|1280|1997-10-23
9190|28739|2008|1997-10-23
3653|41495|2008|1997-10-23
22534|48198|2107|1997-10-23
31386|51822|53|1997-10-23
28651|50628|2108|1997-10-23
8935|42956|2109|1997-10-23
6542|35888|741|1997-10-23
1408|45154|645|1997-10-23
22613|48168|645|1997-10-23
10551|42355|645|1997-10-23
6542|40911|741|1997-10-23
27230|50063|2112|1997-10-23
25209|49322|303|1997-10-23
31116|51613|303|1997-10-23
6282|43920|860|1997-10-24
1420|45123|860|1997-10-24
3467|47794|295|1997-10-24
1195|44729|1314|1997-10-24
1064|44787|2113|1997-10-24
30829|51533|2114|1997-10-24
18970|46850|1309|1997-10-24
11650|43737|860|1997-10-24
6282|43920|860|1997-10-24
1420|45123|860|1997-10-24
18469|46748|790|1997-10-24
24038|39680|488|1997-10-24
4387|42732|2012|1997-10-24
9559|34238|2012|1997-10-24
6331|25361|1878|1997-10-24
7940|43198|1160|1997-10-24
31167|51691|2041|1997-10-24
3566|20694|1370|1997-10-24
9092|26825|1370|1997-10-24
31244|51918|1370|1997-10-24
9079|30000|1188|1997-10-24
14573|41113|1188|1997-10-24
21244|34209|1188|1997-10-24
31124|51641|1736|1997-10-24
9973|46145|1663|1997-10-24
28119|49591|625|1997-10-24
1215|45568|625|1997-10-24
31278|51949|870|1997-10-24
30997|51782|1467|1997-10-24
14241|40411|389|1997-10-24
268|44553|389|1997-10-24
2001|41610|389|1997-10-24
30993|51685|2042|1997-10-24
3769|43187|2042|1997-10-24
28429|50065|1933|1997-10-24
1153|44541|596|1997-10-24
2382|20719|1995|1997-10-24
22679|49122|1878|1997-10-24
20476|47166|2095|1997-10-24
7112|29347|1767|1997-10-24
22782|48420|1767|1997-10-24
9359|28662|741|1997-10-24
12022|46013|741|1997-10-24
26060|42269|375|1997-10-24
26511|41687|375|1997-10-24
27478|49661|1975|1997-10-25
1352|45094|2123|1997-10-27
17184|21271|2123|1997-10-27
14179|40859|2123|1997-10-27
22705|49725|1280|1997-10-27
9392|42142|2082|1997-10-27
22705|49725|1280|1997-10-27
31361|51860|78|1997-10-27
9973|46145|1663|1997-10-27
31339|51864|23|1997-10-27
2015|26415|2126|1997-10-27
16328|25692|2126|1997-10-27
22443|48111|1399|1997-10-27
31284|51773|86|1997-10-27
31357|51873|86|1997-10-27
16032|22875|1995|1997-10-27
4667|21393|1995|1997-10-27
10710|39312|1995|1997-10-27
31378|51887|166|1997-10-27
31382|51886|166|1997-10-27
7446|30150|1089|1997-10-29
1418|45162|1089|1997-10-29
26853|48176|2041|1997-10-29
4913|19169|2128|1997-10-29
22654|48240|2128|1997-10-29
22652|48158|2128|1997-10-29
30701|51301|46|1997-10-29
30341|51215|46|1997-10-29
31334|51870|65|1997-10-29
31342|51874|65|1997-10-29
31355|51877|65|1997-10-29
31358|51859|65|1997-10-29
1195|44729|2130|1997-10-29
31024|51661|1969|1997-10-29
1324|45027|1969|1997-10-29
2887|29911|2131|1997-10-29
800|47012|2007|1997-10-29
22674|48214|606|1997-10-29
28429|50065|606|1997-10-29
3173|43597|1933|1997-10-29
5951|18137|2134|1997-10-29
12492|46186|854|1997-10-29
3353|34284|2134|1997-10-29
7082|32322|2134|1997-10-29
1195|48127|184|1997-10-29
9281|19082|2136|1997-10-29
10597|41915|2136|1997-10-29
5405|38965|2136|1997-10-29
24891|49307|418|1997-10-29
25885|39676|418|1997-10-29
31372|51895|174|1997-10-29
31384|51892|174|1997-10-29
3352|27901|2100|1997-10-29
4043|42803|2004|1997-10-29
22324|47982|2042|1997-10-29
