bid,gender,department
6795,F,Mathematics
6796,F,Mathematics
6797,F,Mathematics
6798,F,BusinessAdministration
6799,F,BusinessAdministration
6806,F,Mathematics
6807,F,Economics
6809,F,Economics
6810,F,Economics
6812,F,BusinessAdministration
6813,F,Mathematics
6816,F,Economics
6817,F,Economics
6818,F,Psychology
6819,F,Mathematics
6820,F,Physics
6828,F,Economics
6829,F,Economics
6830,F,Mathematics
6831,F,Economics
6832,F,Economics
6834,F,Mathematics
6842,F,Low
6845,F,Low
6850,F,Economics
6852,F,Economics
6854,F,Mathematics
6857,F,Economics
6861,F,BusinessAdministration
6863,F,Psychology
6868,F,Economics
6870,F,Mathematics
6873,F,Economics
6874,F,BusinessAdministration
6876,F,Economics
6880,F,Mathematics
6882,F,Psychology
6886,F,Mathematics
6887,F,Psychology
6888,F,Biology
6890,F,Low
6891,F,Low
6897,F,Mathematics
6899,F,Mathematics
6902,F,Mathematics
6904,F,Economics
6905,F,Physics
6908,F,Psychology
6911,F,Psychology
6916,F,Physics
6918,F,Physics
6919,F,Physics
6925,F,Mathematics
6926,F,BusinessAdministration
6932,F,BusinessAdministration
6933,F,BusinessAdministration
6938,F,Mathematics
6944,F,Mathematics
6947,F,BusinessAdministration
6948,F,Physics
6952,F,Physics
6953,F,Economics
6954,F,BusinessAdministration
6955,F,Economics
6957,F,Economics
6959,F,Economics
6963,F,BusinessAdministration
6964,F,BusinessAdministration
6966,F,BusinessAdministration
6969,F,BusinessAdministration
6970,F,BusinessAdministration
6972,F,Psychology
6974,F,BusinessAdministration
6975,F,Economics
6976,F,Low
6979,F,Psychology
6980,F,Mathematics
6981,F,Physics
6982,F,Economics
6983,F,BusinessAdministration
6984,F,Economics
6985,F,Low
6986,F,Mathematics
6988,F,Economics
6989,F,Economics
6990,F,Economics
6992,F,Psychology
6993,F,Economics
6994,F,Informatics
6997,F,BusinessAdministration
6998,F,Economics
6999,F,Low
7004,F,BusinessAdministration
7005,F,Psychology
7007,F,Mathematics
7012,F,Mathematics
7013,F,BusinessAdministration
7014,F,BusinessAdministration
7015,F,Informatics
7018,F,Economics
7020,F,BusinessAdministration
7021,F,Informatics
7022,F,Medicine
7026,F,Informatics
7028,F,BusinessAdministration
7030,F,Medicine
7034,F,Economics
7035,F,Economics
7036,F,Physics
7037,F,Psychology
7040,F,BusinessAdministration
7048,F,Economics
7051,F,Low
7054,F,Economics
7055,F,Economics
7056,F,Mathematics
7058,F,Informatics
7062,F,Economics
7063,F,Low
7065,F,Low
7066,F,Mathematics
7067,F,Mathematics
7068,F,Physics
7069,F,Physics
7070,F,Mathematics
7071,F,Economics
7072,F,Economics
7076,F,Low
7077,F,Mathematics
7079,F,Statistics
7080,F,Medicine
7082,F,Economics
7083,F,Physics
7084,F,Economics
7085,F,Economics
7087,F,Psychology
7088,F,Mathematics
7089,F,Economics
7090,F,BusinessAdministration
7091,F,Informatics
7092,F,BusinessAdministration
7095,F,Psychology
7096,F,Low
7098,F,Mathematics
7099,F,Economics
7100,F,Economics
7102,F,Informatics
7103,F,Informatics
7104,F,Physics
7106,F,Biology
7107,F,Economics
7108,F,Economics
7109,F,Informatics
7110,F,Economics
7112,F,Economics
7115,F,Low
7119,F,Economics
7121,F,BusinessAdministration
7122,F,BusinessAdministration
7123,F,BusinessAdministration
7125,F,Biology
7126,F,Informatics
7127,F,Physics
7129,F,Economics
7131,F,Low
7132,F,Mathematics
7133,F,Low
7137,F,Low
7139,F,Physics
7140,F,Informatics
7142,F,Economics
7143,F,Low
7144,F,Economics
7149,F,Low
7150,F,BusinessAdministration
7154,F,Informatics
7158,F,BusinessAdministration
7159,F,Informatics
7160,F,Biology
7161,F,Informatics
7163,F,BusinessAdministration
7164,F,Mathematics
7165,F,Mathematics
7167,F,BusinessAdministration
7168,F,BusinessAdministration
7170,F,Informatics
7172,F,Psychology
7174,F,Informatics
7175,F,Informatics
7176,F,Informatics
7179,F,Informatics
7180,F,Informatics
7181,F,Economics
7183,F,Mathematics
7187,F,Economics
7188,F,Physics
7191,F,Low
7192,F,Low
7193,F,Economics
7199,F,Mathematics
7201,F,Low
7204,F,Mathematics
7206,F,Mathematics
7207,F,Economics
7209,F,Biology
7212,F,Economics
7214,F,BusinessAdministration
7216,F,Medicine
7218,F,Mathematics
7220,F,Mathematics
7221,F,Low
7222,F,Medicine
7223,F,Economics
7228,F,BusinessAdministration
7229,F,Low
7232,F,BusinessAdministration
7236,F,Economics
7237,F,Informatics
7238,F,Physics
7239,F,Biology
7240,F,BusinessAdministration
7242,F,BusinessAdministration
7243,F,Low
7245,F,Mathematics
7247,F,Mathematics
7248,F,Mathematics
7249,F,Mathematics
7250,F,Mathematics
7251,F,BusinessAdministration
7252,F,Mathematics
7259,F,Informatics
7260,F,Economics
7261,F,Economics
7265,F,Economics
7268,F,Low
7269,F,Economics
7272,F,Low
7274,F,Informatics
7276,F,Economics
7278,F,Mathematics
7279,F,Mathematics
7283,F,Mathematics
7289,F,Economics
7290,F,Economics
7291,F,Mathematics
7292,F,Mathematics
7293,F,Mathematics
7294,F,Mathematics
7295,F,Informatics
7296,F,Informatics
7297,F,Mathematics
7299,F,Economics
7302,F,BusinessAdministration
7303,F,Economics
7304,F,Mathematics
7305,F,Mathematics
7307,F,Economics
7308,F,Biology
7310,F,Economics
7311,F,Economics
7312,F,Economics
7313,F,Economics
7314,F,Economics
7315,F,Economics
7316,F,Economics
7317,F,Economics
7318,F,Mathematics
7319,F,Physics
7320,F,Mathematics
7321,F,Economics
7323,F,Mathematics
7324,F,Medicine
7326,F,Mathematics
7327,F,Economics
7329,F,Economics
7332,F,Mathematics
7333,F,Mathematics
7334,F,Mathematics
7336,F,Mathematics
7339,F,Economics
7340,F,Informatics
7344,F,Psychology
7345,F,Statistics
7348,F,Economics
7349,F,Mathematics
7350,F,Economics
7351,F,Economics
7353,F,Low
7355,F,Mathematics
7357,F,Economics
7361,F,Economics
7362,F,Economics
7365,F,Mathematics
7367,F,Mathematics
7368,F,Economics
7370,F,Mathematics
7371,F,Economics
7372,F,Economics
7375,F,Economics
7382,F,Mathematics
7383,F,Low
7384,F,Economics
7385,F,Economics
7386,F,Mathematics
7388,F,Mathematics
7389,F,Physics
7393,F,Mathematics
7395,F,Psychology
7396,F,Psychology
7397,F,Psychology
7398,F,Mathematics
7402,F,Economics
7403,F,Mathematics
7404,F,Economics
7405,F,BusinessAdministration
7411,F,Low
7412,F,Low
7413,F,Low
7414,F,Informatics
7415,F,Mathematics
7417,F,Mathematics
7418,F,Mathematics
7420,F,Mathematics
7422,F,Mathematics
7425,F,Low
7426,F,Psychology
7428,F,Low
7431,F,Informatics
7432,F,Economics
7433,F,Mathematics
7435,F,Economics
7436,F,Economics
7438,F,Economics
7443,F,Physics
7444,F,Low
7447,F,Medicine
7448,F,Mathematics
7449,F,Mathematics
7451,F,Mathematics
7452,F,Low
7453,F,Economics
7456,F,BusinessAdministration
7457,F,Biology
7458,F,Mathematics
7459,F,Mathematics
7461,F,Economics
7465,F,Mathematics
7467,F,Economics
7469,F,Mathematics
7470,F,Mathematics
7472,F,Mathematics
7473,F,Mathematics
7474,F,Low
7475,F,Mathematics
7476,F,Mathematics
7477,F,Mathematics
7483,F,Biology
7484,F,BusinessAdministration
7486,F,Mathematics
7489,F,Physics
7490,F,Economics
7491,F,Economics
7493,F,Mathematics
7495,F,Mathematics
7497,F,Mathematics
7499,F,Economics
7500,F,Mathematics
7501,F,Mathematics
7504,F,Mathematics
7506,F,Economics
7507,F,Mathematics
7510,F,Mathematics
7511,F,Low
7512,F,Mathematics
7515,F,Physics
7516,F,BusinessAdministration
7517,F,BusinessAdministration
7519,F,Mathematics
7520,F,Economics
7521,F,Economics
7522,F,Economics
7523,F,Economics
7524,F,Economics
7525,F,Economics
7526,F,Economics
7530,F,Mathematics
7532,F,Economics
7533,F,Economics
7534,F,Economics
7536,F,Economics
7537,F,Low
7538,F,Mathematics
7539,F,Mathematics
7541,F,BusinessAdministration
7542,F,Mathematics
7543,F,Low
7544,F,Mathematics
7546,F,Mathematics
7548,F,Statistics
7549,F,Informatics
7552,F,Economics
7553,F,Economics
7554,F,Mathematics
7555,F,Physics
7557,F,BusinessAdministration
7558,F,Economics
7559,F,Mathematics
7560,F,Mathematics
7561,F,Informatics
7562,F,Informatics
7564,F,Economics
7571,F,Mathematics
7572,F,Mathematics
7573,F,Mathematics
7574,F,Economics
7575,F,Economics
7576,F,Mathematics
7577,F,Economics
7578,F,Mathematics
7583,F,Mathematics
7584,F,Statistics
7587,F,Physics
7593,F,Psychology
7594,F,Low
7596,F,Mathematics
7597,F,Physics
7598,F,Economics
7600,F,Low
7601,F,Psychology
7602,F,Physics
7605,F,BusinessAdministration
7606,F,Economics
7608,F,Mathematics
7609,F,Mathematics
7610,F,Mathematics
7611,F,Informatics
7612,F,Psychology
7613,F,Biology
7617,F,Mathematics
7618,F,Physics
7619,F,Statistics
7620,F,Economics
7621,F,Informatics
7622,F,BusinessAdministration
7624,F,Informatics
7626,F,Economics
7627,F,Low
7628,F,Mathematics
7629,F,Low
7630,F,BusinessAdministration
7631,F,Physics
7633,F,Low
7634,F,BusinessAdministration
7636,F,Mathematics
7637,F,BusinessAdministration
7638,F,Statistics
7642,F,Economics
7643,F,Informatics
7644,F,Mathematics
7645,F,Physics
7646,F,Economics
7647,F,Economics
7649,F,Economics
7650,F,Economics
7651,F,Mathematics
7652,F,Economics
7654,F,Low
7655,F,Informatics
7656,F,Mathematics
7657,F,Informatics
7658,F,Economics
7659,F,Physics
7661,F,Economics
7663,F,Informatics
7665,F,Low
7667,F,Mathematics
7668,F,Mathematics
7669,F,Economics
7670,F,Mathematics
7671,F,BusinessAdministration
7672,F,Psychology
7673,F,BusinessAdministration
7676,F,Informatics
7679,F,Mathematics
7681,F,Statistics
7684,F,BusinessAdministration
7685,F,Economics
7686,F,Informatics
7687,F,Low
7688,F,Informatics
7689,F,Informatics
7693,F,BusinessAdministration
7694,F,Low
7695,F,Low
7697,F,BusinessAdministration
7698,F,Statistics
7699,F,Physics
7700,F,Statistics
7702,F,BusinessAdministration
7704,F,Low
7705,F,Informatics
7706,F,Mathematics
7707,F,Economics
7710,F,Mathematics
7711,F,Informatics
7712,F,Low
7713,F,BusinessAdministration
7716,F,Medicine
7718,F,Physics
7721,F,Biology
7724,F,Biology
7725,F,Informatics
7726,F,Biology
7728,F,Physics
7729,F,Mathematics
7730,F,BusinessAdministration
7731,F,Informatics
7732,F,Mathematics
7733,F,BusinessAdministration
7735,F,Economics
7736,F,BusinessAdministration
7738,F,Economics
7740,F,Economics
7745,F,Economics
7747,F,Statistics
7748,F,Physics
7749,F,Low
7750,F,Economics
7751,F,Economics
7752,F,BusinessAdministration
7753,F,Economics
7754,F,Economics
7755,F,Economics
7756,F,Statistics
7757,F,Statistics
7758,F,Statistics
7761,F,Medicine
7762,F,BusinessAdministration
7764,F,Mathematics
7765,F,Economics
7766,F,Mathematics
7768,F,Informatics
7770,F,Economics
7772,F,Economics
7773,F,Economics
7774,F,Economics
7775,F,Low
7776,F,Low
7778,F,Economics
7780,F,Medicine
7781,F,Physics
7782,F,Psychology
7784,F,BusinessAdministration
7790,F,BusinessAdministration
7794,F,Medicine
7797,F,Statistics
7800,F,Economics
7802,F,Statistics
7803,F,Economics
7804,F,Mathematics
7806,F,Informatics
7807,F,Mathematics
7810,F,Informatics
7811,F,Economics
7812,F,Informatics
7813,F,Economics
7814,F,Economics
7815,F,Economics
7816,F,Economics
7817,F,Medicine
7818,F,Mathematics
7820,F,Mathematics
7821,F,Mathematics
7822,F,Mathematics
7823,F,Economics
7824,F,Low
7825,F,Economics
7829,F,Economics
7830,F,Economics
7831,F,Economics
7832,F,Informatics
7833,F,Psychology
7835,F,Psychology
7836,F,Informatics
7837,F,Psychology
7840,F,Mathematics
7843,F,Statistics
7845,F,Psychology
7848,F,Informatics
7849,F,Psychology
7851,F,Mathematics
7855,F,Economics
7856,F,Psychology
7857,F,Psychology
7861,F,Statistics
7863,F,Statistics
7866,F,BusinessAdministration
7868,F,Statistics
7872,F,Biology
7873,F,Biology
7875,F,Low
7878,F,Informatics
7879,F,Informatics
7880,F,Economics
7881,F,Medicine
7885,F,Mathematics
7886,F,Economics
7888,F,Low
7889,F,Informatics
7890,F,Psychology
7891,F,Low
7893,F,Statistics
7897,F,Low
7899,F,Statistics
7901,F,Statistics
7902,F,Statistics
7904,F,Statistics
7905,F,Mathematics
7906,F,Mathematics
7907,F,Psychology
7908,F,Statistics
7909,F,Statistics
7910,F,Economics
7911,F,Economics
7912,F,Statistics
7913,F,Psychology
7914,F,Economics
7916,F,Economics
7918,F,Physics
7919,F,Psychology
7920,F,Mathematics
7921,F,Informatics
7922,F,Mathematics
7924,F,Biology
7930,F,Informatics
7931,F,Informatics
7932,F,Informatics
7935,F,Informatics
7940,F,BusinessAdministration
7945,F,Economics
7949,F,Mathematics
7950,F,Mathematics
7951,F,Low
7954,F,Economics
7956,F,Low
7958,F,Psychology
7959,F,Psychology
7960,F,Medicine
7961,F,Psychology
7962,F,Economics
7963,F,Mathematics
7964,F,Economics
7966,F,BusinessAdministration
7973,F,Informatics
7975,F,Low
7976,F,Economics
7978,F,Mathematics
7979,F,Economics
7984,F,Informatics
7985,F,Psychology
7987,F,Economics
7996,F,Low
7999,F,Economics
8002,F,Low
8003,F,Informatics
8007,F,Statistics
8008,F,Economics
8009,F,Economics
8011,F,Statistics
8013,F,Informatics
8014,F,Informatics
8015,F,Medicine
8016,F,BusinessAdministration
8017,F,Economics
8018,F,Low
8019,F,Statistics
8021,F,Low
8022,F,Low
8023,F,Low
8024,F,Informatics
8026,F,Low
8027,F,Statistics
8030,F,Statistics
8032,F,Biology
8035,F,Low
8036,F,Statistics
8038,F,Psychology
8041,F,BusinessAdministration
8043,F,Mathematics
8046,F,Mathematics
8049,F,Psychology
8053,F,Biology
8055,F,Low
8057,F,Medicine
8058,F,Low
8059,F,Mathematics
8060,F,Informatics
8061,F,Mathematics
8062,F,Economics
8063,F,Informatics
8065,F,Psychology
8068,F,Mathematics
8069,F,Mathematics
8070,F,Mathematics
8072,F,Physics
8075,F,Statistics
8077,F,Economics
8078,F,Economics
8080,F,Statistics
8082,F,Statistics
8083,F,Economics
8085,F,Mathematics
8088,F,Statistics
8091,F,Low
8092,F,Economics
8094,F,Psychology
8095,F,Low
8098,F,Low
8099,F,Low
8100,F,Mathematics
8101,F,Low
8103,F,Low
8104,F,Low
8105,F,Low
8107,F,Informatics
8108,F,Psychology
8109,F,BusinessAdministration
8110,F,Mathematics
8115,F,Economics
8119,F,Economics
8120,F,Statistics
8122,F,Medicine
8123,F,Psychology
8124,F,BusinessAdministration
8128,F,BusinessAdministration
8129,F,BusinessAdministration
8131,F,Low
8134,F,Mathematics
8135,F,Psychology
8136,F,BusinessAdministration
8137,F,Psychology
8138,F,Economics
8140,F,BusinessAdministration
8141,F,BusinessAdministration
8142,F,BusinessAdministration
8143,F,Statistics
8147,F,Statistics
8149,F,Medicine
8150,F,Mathematics
8153,F,Biology
8154,F,Mathematics
8156,F,Biology
8159,F,Mathematics
8160,F,Statistics
8161,F,Mathematics
8162,F,Mathematics
8163,F,Psychology
8164,F,Mathematics
8165,F,Economics
8166,F,Economics
8167,F,Low
8168,F,Psychology
8170,F,Mathematics
8171,F,BusinessAdministration
8173,F,Psychology
8175,F,Psychology
8180,F,Medicine
8186,F,Physics
8187,F,Mathematics
8188,F,Psychology
8190,F,BusinessAdministration
8194,F,Low
8196,F,BusinessAdministration
8197,F,Statistics
8201,F,Psychology
8202,F,Mathematics
8203,F,Mathematics
8209,F,Biology
8210,F,Psychology
8211,F,Psychology
8212,F,Psychology
8216,F,Mathematics
8218,F,Economics
8219,F,Low
8220,F,Mathematics
8221,F,Low
8223,F,Statistics
8224,F,Psychology
8225,F,Economics
8227,F,Informatics
8229,F,Mathematics
8230,F,Mathematics
8231,F,Informatics
8234,F,Informatics
8235,F,Mathematics
8236,F,Medicine
8237,F,Psychology
8238,F,Psychology
8240,F,Physics
8241,F,Psychology
8245,F,Mathematics
8246,F,BusinessAdministration
8250,F,Mathematics
8251,F,Statistics
8253,F,Psychology
8256,F,BusinessAdministration
8258,F,Mathematics
8259,F,Psychology
8260,F,Psychology
8261,F,Economics
8265,F,Psychology
8266,F,Mathematics
8267,F,Mathematics
8268,F,Mathematics
8270,F,Psychology
8271,F,Psychology
8273,F,Physics
8274,F,Physics
8276,F,Statistics
8277,F,Economics
8278,F,Economics
8279,F,Economics
8280,F,Economics
8281,F,Statistics
8283,F,Mathematics
8284,F,Statistics
8285,F,Statistics
8286,F,Statistics
8290,F,Physics
8291,F,Physics
8292,F,Low
8293,F,Physics
8297,F,Physics
8301,F,Mathematics
8302,F,Mathematics
8303,F,Mathematics
8304,F,Mathematics
8307,F,Economics
8309,F,Economics
8310,F,Statistics
8313,F,Psychology
8314,F,Psychology
8315,F,Psychology
8316,F,Mathematics
8318,F,Low
8320,F,Mathematics
8322,F,Mathematics
8323,F,Mathematics
8326,F,Mathematics
8327,F,Statistics
8331,F,Physics
8332,F,Mathematics
8335,F,BusinessAdministration
8336,F,Statistics
8340,F,Mathematics
8341,F,Psychology
8342,F,Physics
8344,F,Physics
8345,F,Statistics
8346,F,Mathematics
8348,F,Statistics
8352,F,Physics
8353,F,Economics
8355,F,Physics
8356,F,Mathematics
8357,F,Mathematics
8358,F,Mathematics
8360,F,Biology
8361,F,Mathematics
8363,F,Economics
8364,F,Economics
8365,F,Mathematics
8366,F,Mathematics
8367,F,Mathematics
8368,F,Mathematics
8369,F,Mathematics
8370,F,Informatics
8371,F,Low
8374,F,Informatics
8375,F,Low
8376,F,Mathematics
8378,F,Statistics
8379,F,Statistics
8385,F,Psychology
8386,F,Psychology
8388,F,Psychology
8389,F,Mathematics
8390,F,Mathematics
8391,F,Mathematics
8393,F,Statistics
8395,F,Mathematics
8396,F,BusinessAdministration
8397,F,Mathematics
8404,F,Informatics
8407,F,Psychology
8410,F,Economics
8412,F,Economics
8413,F,Economics
8415,F,Low
8416,F,BusinessAdministration
8417,F,Mathematics
8418,F,Psychology
8419,F,Psychology
8420,F,Psychology
8423,F,Economics
8424,F,Economics
8428,F,Economics
8429,F,Economics
8430,F,Physics
8431,F,Economics
8432,F,Economics
8437,F,Statistics
8438,F,Economics
8443,F,Psychology
8445,F,Psychology
8446,F,Mathematics
8447,F,Informatics
8448,F,Mathematics
8449,F,Psychology
8450,F,Informatics
8452,F,Economics
8456,F,Economics
8457,F,Statistics
8459,F,Economics
8461,F,Economics
8462,F,Economics
8465,F,Economics
8467,F,BusinessAdministration
8468,F,BusinessAdministration
8472,F,Biology
8475,F,Mathematics
8477,F,Statistics
8478,F,Statistics
8479,F,Economics
8480,F,Economics
8481,F,Informatics
8482,F,Mathematics
8484,F,Economics
8485,F,Economics
8487,F,Economics
8488,F,Psychology
8489,F,Mathematics
8490,F,Statistics
8492,F,Psychology
8493,F,Psychology
8494,F,Statistics
8495,F,Statistics
8496,F,Statistics
8504,F,Psychology
8506,F,Psychology
8507,F,Mathematics
8508,F,Mathematics
8509,F,Informatics
8511,F,Mathematics
8515,F,Mathematics
8516,F,Statistics
8517,F,Mathematics
8518,F,Informatics
8519,F,Informatics
8522,F,Low
8530,F,Informatics
8532,F,Psychology
8533,F,Informatics
8538,F,Mathematics
8544,F,Psychology
8547,F,Psychology
8549,F,Psychology
8551,F,Low
8555,F,Mathematics
8558,F,Mathematics
8559,F,Psychology
8560,F,Mathematics
8561,F,Psychology
8568,F,Physics
8570,F,Economics
8573,F,Mathematics
8574,F,Statistics
8575,F,Economics
8576,F,Mathematics
8577,F,Mathematics
8580,F,Mathematics
8581,F,Mathematics
8584,F,Economics
8585,F,Mathematics
8587,F,Economics
8588,F,BusinessAdministration
8590,F,BusinessAdministration
8591,F,Economics
8592,F,Mathematics
8594,F,BusinessAdministration
8595,F,BusinessAdministration
8600,F,Low
8601,F,BusinessAdministration
8602,F,Mathematics
8604,F,Mathematics
8605,F,Mathematics
8606,F,Mathematics
8607,F,Statistics
8610,F,Medicine
8612,F,Mathematics
8615,F,Low
8617,F,Low
8618,F,Low
8619,F,Economics
8621,F,Low
8622,F,Psychology
8623,F,Physics
8624,F,Mathematics
8627,F,Informatics
8628,F,Mathematics
8629,F,Low
8630,F,Low
8631,F,Psychology
8632,F,Low
8633,F,Psychology
8634,F,Low
8637,F,Low
8642,F,Psychology
8644,F,Economics
8645,F,Physics
8646,F,Informatics
8647,F,Psychology
8648,F,Mathematics
8649,F,Statistics
8650,F,Mathematics
8652,F,Mathematics
8654,F,Economics
8655,F,Physics
8656,F,BusinessAdministration
8657,F,Statistics
8658,F,Low
8659,F,Mathematics
8662,F,Low
8663,F,Informatics
8664,F,Informatics
8666,F,Informatics
8668,F,Informatics
8669,F,Economics
8672,F,Low
8673,F,Physics
8674,F,Low
8677,F,Medicine
8680,F,Informatics
8686,F,Psychology
8687,F,Mathematics
8688,F,Mathematics
8689,F,Informatics
8690,F,Mathematics
8692,F,Statistics
8693,F,BusinessAdministration
8694,F,Economics
8695,F,Mathematics
8696,F,Informatics
8697,F,BusinessAdministration
8698,F,Mathematics
8699,F,Informatics
8700,F,Economics
8701,F,Informatics
8702,F,Mathematics
8704,F,Statistics
8709,F,Physics
8712,F,BusinessAdministration
8713,F,Mathematics
8714,F,Psychology
8715,F,Economics
8716,F,Low
8717,F,Mathematics
8720,F,Psychology
8724,F,Psychology
8726,F,Psychology
8727,F,BusinessAdministration
8728,F,Economics
8730,F,Economics
8732,F,Economics
8738,F,Economics
8739,F,Economics
8740,F,Economics
8741,F,Economics
8742,F,Psychology
8743,F,Mathematics
